elapsed_time_sec,ch0_voltage,ch1_voltage,ch2_voltage,ch3_voltage
15.3900795,-0.0040276274,-0.007481732,-0.006060518,0.028376162
15.400069,-0.0018290032,-0.0078476155,-0.007355319,0.02834321
15.410069,-0.0025544397,-0.0051982244,-0.004643678,0.028849024
15.420084,-0.0039556553,-0.0075550904,-0.0075891423,0.025925182
15.430074,-0.0031923389,-0.005455503,-0.005632754,0.028214604
15.440071,-0.004538638,-0.0069535756,-0.005615225,0.028910113
15.4500675,-0.0025401164,-0.008163962,-0.007219323,0.02748063
15.460075,-0.0022575646,-0.0053889737,-0.0057222196,0.028747816
15.470078,-0.0039474587,-0.007208231,-0.0075316927,0.025710378
15.480073,-0.002772899,-0.0058418694,-0.005623552,0.028771529
15.49008,-0.004690055,-0.0062606777,-0.006139788,0.027620448
15.50007,-0.0023238333,-0.006744463,-0.006892911,0.027967842
15.510074,-0.001871375,-0.0050608683,-0.004448472,0.028449755
15.520082,-0.0043352,-0.006886148,-0.006402235,0.027614132
15.530072,-0.0022956003,-0.005033818,-0.004800018,0.029302575
15.54008,-0.0036260146,-0.0049141916,-0.0047222264,0.028813222
15.550068,-0.0016967944,-0.0074539036,-0.0062695364,0.027060142
15.560073,-0.002620084,-0.0051822923,-0.0048422907,0.029666929
15.570079,-0.0042796186,-0.007079083,-0.00598676,0.027048184
15.580071,-0.0024309694,-0.004852971,-0.0042798906,0.029177744
15.590077,-0.004908465,-0.00822465,-0.005802601,0.028869594
15.600069,-0.003824272,-0.006824866,-0.006853394,0.027900614
15.610073,-0.0023511199,-0.0051803645,-0.0049054036,0.029471865
15.620086,-0.003029929,-0.006930429,-0.006847457,0.027085226
15.630074,-0.0023458092,-0.0050535942,-0.0052980273,0.029131567
15.640084,-0.0043140966,-0.005279635,-0.0046839495,0.028982135
15.650067,-0.0036647127,-0.0072498387,-0.0071143745,0.027749572
15.660074,-0.0022157626,-0.0048498837,-0.005065741,0.029006334
15.670078,-0.0036879685,-0.0069849314,-0.006478335,0.027995013
15.680071,-0.0026796607,-0.005074316,-0.0054677324,0.028642619
15.690079,-0.004474032,-0.00560956,-0.0060365903,0.028338253
15.700078,-0.0051922984,-0.006860825,-0.007001204,0.027422002
15.710074,-0.0025699933,-0.0054098475,-0.004923382,0.02857786
15.720081,-0.0047641913,-0.0076412796,-0.007896996,0.027223697
15.730073,-0.0032235761,-0.0053513707,-0.005876856,0.02852447
15.740078,-0.005502447,-0.0060821157,-0.0063837483,0.028062133
15.75007,-0.0041662706,-0.008703487,-0.007945052,0.027289448
15.760074,-0.0030334655,-0.005480223,-0.0061381673,0.028681628
15.770078,-0.005225038,-0.008265231,-0.007902225,0.026899591
15.780072,-0.0029248248,-0.0059560905,-0.0057517416,0.028589265
15.79008,-0.0050666872,-0.0052927756,-0.0066372533,0.028246883
15.800069,-0.004521438,-0.008603509,-0.0070133205,0.027609035
15.810073,-0.0029632582,-0.0055789826,-0.0051686666,0.028101
15.820082,-0.0041253013,-0.007250087,-0.007524941,0.026971906
15.830074,-0.0029584419,-0.0058153276,-0.005906248,0.028977815
15.840087,-0.0031148526,-0.0060582235,-0.005633144,0.028507166
15.85007,-0.00478437,-0.0070910505,-0.0070520896,0.026701951
15.860074,-0.0027340094,-0.0061026723,-0.005759607,0.0280808
15.870078,-0.0043633003,-0.007538957,-0.008148065,0.026893087
15.880073,-0.0025964852,-0.0056289574,-0.0059085074,0.028888352
15.890079,-0.0030985067,-0.006333882,-0.0061135064,0.028622735
15.900069,-0.0048475303,-0.0074247243,-0.006999716,0.0265469
15.910074,-0.003305564,-0.0054418677,-0.0059055737,0.02784954
15.920081,-0.004749868,-0.0075291754,-0.0075819725,0.026886107
15.930072,-0.0027664294,-0.0059071705,-0.0053427126,0.028954577
15.940083,-0.002923881,-0.0051334435,-0.0060171927,0.02843329
15.95007,-0.0045724036,-0.007182657,-0.0072788284,0.026888201
15.960073,-0.0023997913,-0.0057143066,-0.005814959,0.028273521
15.970092,-0.004059929,-0.007631557,-0.007372339,0.027432067
15.980073,-0.002203166,-0.0051663364,-0.0057074726,0.02897369
15.990082,-0.0018719404,-0.005513863,-0.005574975,0.02834929
16.000074,-0.0046669906,-0.007066593,-0.0076260194,0.027040934
16.010073,-0.0030986934,-0.0055215727,-0.006056745,0.027672207
16.02008,-0.0037808048,-0.007898203,-0.007925807,0.02717156
16.030073,-0.0031590532,-0.0056668296,-0.0048020403,0.028533392
16.040077,-0.0026793412,-0.006312817,-0.00510579,0.028169814
16.050087,-0.005125188,-0.006888582,-0.007132365,0.026075738
16.060072,-0.0030584931,-0.0054763076,-0.0058374223,0.028810667
16.070078,-0.004051638,-0.006502381,-0.0074715177,0.027201165
16.080072,-0.0028306663,-0.005555507,-0.0059865825,0.029149096
16.090073,-0.0028305596,-0.006373505,-0.0059008664,0.028836153
16.10009,-0.005443166,-0.0075513786,-0.0072159753,0.02651561
16.110071,-0.00294277,-0.0054245256,-0.0059643816,0.028444562
16.12008,-0.0049400944,-0.0080563165,-0.006992501,0.027155368
16.130072,-0.0030863595,-0.005195646,-0.0063011665,0.028341388
16.140072,-0.002749007,-0.0050700703,-0.0058809128,0.02926884
16.15009,-0.004011518,-0.0077572153,-0.0068585183,0.027712671
16.160072,-0.0029395646,-0.00590626,-0.00573892,0.028156815
16.17008,-0.0055160844,-0.007847686,-0.008085849,0.027085569
16.180073,-0.0034665402,-0.005959414,-0.005546752,0.028317139
16.190075,-0.003738071,-0.0049623214,-0.005554679,0.027723268
16.200089,-0.005838735,-0.006712005,-0.009310276,0.0271801
16.210073,-0.0031400837,-0.006703619,-0.00580363,0.029037075
16.22008,-0.003035417,-0.0064253937,-0.0071333325,0.026449
16.230072,-0.0029799447,-0.0051708547,-0.0056485087,0.027583746
16.240078,-0.003932319,-0.005656812,-0.005388619,0.029242666
16.250086,-0.004284113,-0.007393026,-0.0073830197,0.027701741
16.260077,-0.003262215,-0.0058295922,-0.00583249,0.028306816
16.270077,-0.004722132,-0.008448752,-0.007119721,0.027262032
16.280071,-0.002174247,-0.0058566188,-0.005859661,0.028860534
16.290073,-0.0027066043,-0.005263786,-0.006331306,0.028624497
16.30009,-0.00417873,-0.007499251,-0.0075833704,0.02695265
16.310074,-0.0029670524,-0.0053756176,-0.006190645,0.028169034
16.32008,-0.003724682,-0.008056399,-0.0073245545,0.027401019
16.330072,-0.003462448,-0.004458727,-0.005265004,0.027799333
16.340073,-0.0033639933,-0.0056359,-0.0058722077,0.02904191
16.350086,-0.0037570451,-0.0066796085,-0.007893827,0.02654418
16.360073,-0.002988269,-0.0055634077,-0.005644028,0.028289406
16.370079,-0.004490118,-0.0069775246,-0.007631945,0.027254425
16.380072,-0.002859242,-0.005731658,-0.005530396,0.028488822
16.390072,-0.0031921354,-0.005550352,-0.005382797,0.028646924
16.400084,-0.0043512858,-0.0068999394,-0.0072766994,0.027178006
16.41007,-0.0030650457,-0.006136559,-0.0052044694,0.028756095
16.420076,-0.004991344,-0.007455299,-0.0074137244,0.027102023
16.430073,-0.0029510874,-0.0061080186,-0.0055717556,0.028798698
16.440075,-0.0024910665,-0.0055662342,-0.0054517747,0.02872837
16.450079,-0.004559618,-0.0073240222,-0.008280193,0.026488233
16.460075,-0.0027251504,-0.0053842994,-0.005654931,0.02893784
16.47008,-0.003967625,-0.0074622775,-0.007338015,0.026840037
16.48007,-0.0031217223,-0.005786468,-0.0056182174,0.028082678
16.490072,-0.002567855,-0.0059286263,-0.005909986,0.028868612
16.50007,-0.0051705353,-0.007792817,-0.0071988488,0.026118563
16.510073,-0.002784488,-0.0048999744,-0.0054865885,0.028638914
16.520079,-0.0044237166,-0.0071014822,-0.007725316,0.026828306
16.530071,-0.0037420688,-0.0055800257,-0.005533554,0.029097859
16.540073,-0.0028769837,-0.0061011584,-0.0059466283,0.02819385
16.550072,-0.004033092,-0.0072914725,-0.007877587,0.026071599
16.560074,-0.0024938697,-0.0052785,-0.0052770213,0.028753197
16.570074,-0.004728933,-0.007732472,-0.0065831766,0.02680989
16.580072,-0.0033032813,-0.0057443255,-0.0059547303,0.02950639
16.590073,-0.003045414,-0.0059199445,-0.0059488635,0.028314598
16.600073,-0.004471255,-0.0071768845,-0.0078654755,0.026544899
16.610073,-0.0030542351,-0.005668876,-0.005436862,0.028527427
16.620079,-0.0044309907,-0.0074450443,-0.0076720105,0.027243497
16.630072,-0.0027922022,-0.0057750777,-0.006161395,0.028017554
16.64007,-0.0025971856,-0.0056822533,-0.005752309,0.028618714
16.650074,-0.004852971,-0.0074825976,-0.00792745,0.02684652
16.660072,-0.0029068016,-0.0058853365,-0.0057792887,0.028406749
16.670078,-0.005130889,-0.0071077277,-0.007135996,0.0273701
16.68007,-0.0030723198,-0.0052939844,-0.0048201727,0.02827618
16.690071,-0.0030132376,-0.0063412013,-0.0055193137,0.02853378
16.700073,-0.0038233849,-0.007741177,-0.008299686,0.027333373
16.710073,-0.0031196666,-0.0052329153,-0.0063968413,0.028263029
16.72008,-0.0054959417,-0.007935579,-0.0074836644,0.027270807
16.73007,-0.0039581154,-0.005729612,-0.0060093272,0.028545488
16.740072,-0.002946614,-0.0060871094,-0.0055411807,0.028212193
16.750076,-0.0044281045,-0.0077115484,-0.008076069,0.027471216
16.760073,-0.0025428745,-0.00595992,-0.005495256,0.028293082
16.77008,-0.0046492964,-0.007834522,-0.007329061,0.0273664
16.78007,-0.0031770195,-0.0054613217,-0.0054970654,0.028762102
16.790073,-0.0025847899,-0.006357798,-0.0059947344,0.028668948
16.800077,-0.0041124444,-0.007631945,-0.007696371,0.026802566
16.810072,-0.0031971268,-0.0055306116,-0.0055451575,0.028556842
16.82008,-0.0045055295,-0.007260791,-0.0073512974,0.02726947
16.83007,-0.0023429943,-0.005355333,-0.0055186157,0.028778343
16.840073,-0.0027936595,-0.0053204293,-0.0059295963,0.028840616
16.850077,-0.0048251166,-0.0077094194,-0.008312602,0.02691156
16.860073,-0.0031402232,-0.005861208,-0.0059216954,0.028782882
16.87008,-0.004524504,-0.007837952,-0.0071944394,0.027238384
16.88007,-0.0026823457,-0.005542806,-0.0057733157,0.028496664
16.890074,-0.0025100359,-0.005318253,-0.004948788,0.028365577
16.900082,-0.004753523,-0.007890881,-0.009228878,0.027158726
16.910072,-0.002881159,-0.005371123,-0.0053170463,0.02841182
16.920078,-0.0052342755,-0.008036375,-0.0076567973,0.027457606
16.930075,-0.0034199033,-0.0054777483,-0.005340229,0.028763263
16.940073,-0.0032017278,-0.005710865,-0.005577873,0.028438775
16.95008,-0.0038170097,-0.008304076,-0.009699861,0.027375113
16.960073,-0.0031565125,-0.0060276603,-0.005929123,0.028467614
16.97008,-0.0049697706,-0.0073777917,-0.007947974,0.027273456
16.98007,-0.0029454194,-0.0053315945,-0.0059285434,0.028333297
16.990076,-0.0028090568,-0.005823179,-0.0060111014,0.028684134
17.000084,-0.0035887097,-0.0075739794,-0.007774281,0.026162447
17.010073,-0.003363745,-0.005521147,-0.0056800414,0.029072085
17.02008,-0.0050680833,-0.008347683,-0.007742502,0.026081713
17.030071,-0.0027533006,-0.005559315,-0.0055185067,0.02822524
17.04008,-0.0027612015,-0.005495871,-0.0055638924,0.028789109
17.050085,-0.0044091353,-0.007403846,-0.007432897,0.02698215
17.060072,-0.0031793497,-0.0060370755,-0.0056745913,0.028623821
17.07008,-0.004354855,-0.008159488,-0.0077585992,0.026733423
17.08007,-0.0031855118,-0.0059168246,-0.006122815,0.027678417
17.09008,-0.0029274435,-0.005800661,-0.005890434,0.028601125
17.100084,-0.004919573,-0.0075487033,-0.007494248,0.026871666
17.110073,-0.0031301696,-0.00596903,-0.005613262,0.028345633
17.120079,-0.0045096693,-0.007838284,-0.007109665,0.027535584
17.13007,-0.0028724538,-0.005355085,-0.004763245,0.0273642
17.140081,-0.003046547,-0.0062386,-0.0056263315,0.028606992
17.150084,-0.0041354257,-0.007864946,-0.007681567,0.027349425
17.16016,-0.00281859,-0.0055524786,-0.005853092,0.028838724
17.170078,-0.0049949754,-0.007325948,-0.007812948,0.026987223
17.180069,-0.0026802663,-0.005862036,-0.0055331523,0.026887456
17.19008,-0.0029679018,-0.005364736,-0.005985932,0.028466195
17.200087,-0.004776644,-0.008414261,-0.00781063,0.027034627
17.210072,-0.0025513764,-0.0056516784,-0.0047299643,0.028514337
17.220078,-0.0042393804,-0.0072110905,-0.006651624,0.02721136
17.230068,-0.0020875612,-0.005729834,-0.005589074,0.027142273
17.240076,-0.0030551578,-0.005451552,-0.0060322615,0.028310517
17.250084,-0.0043436424,-0.0072182585,-0.0075700404,0.027301228
17.260075,-0.0028834655,-0.0054941345,-0.004985099,0.027887734
17.270082,-0.0045918603,-0.0076881386,-0.007600639,0.027413547
17.280067,-0.0026588438,-0.0057076477,-0.0059866533,0.027174398
17.290075,-0.002960074,-0.006208422,-0.006020552,0.028853523
17.300089,-0.0041097146,-0.008605515,-0.00689051,0.02687415
17.310072,-0.001633731,-0.0056239306,-0.005649514,0.028520994
17.320078,-0.0032508012,-0.0075252843,-0.008089588,0.028301492
17.33007,-0.0032719849,-0.004743647,-0.00661329,0.026637027
17.340076,-0.0033556547,-0.005701379,-0.006146128,0.029048525
17.350082,-0.005176485,-0.009032181,-0.007378123,0.027119612
17.360073,-0.0025562614,-0.0060003595,-0.0061776014,0.02849903
17.370079,-0.004565792,-0.008113244,-0.007919043,0.028165154
17.380068,-0.0023989256,-0.0058496874,-0.006509395,0.026750667
17.390074,-0.0029492516,-0.0054043354,-0.005591309,0.028480412
17.400087,-0.0053054695,-0.008028876,-0.007832088,0.02726125
17.41007,-0.0031062444,-0.0051504048,-0.00568922,0.02866593
17.420078,-0.004396915,-0.0075975168,-0.006890971,0.028919082
17.430069,-0.0027472803,-0.006077207,-0.007114966,0.027113296
17.440075,-0.0029941523,-0.006041369,-0.005552966,0.028279446
17.450083,-0.00494039,-0.007577587,-0.0076670167,0.02750372
17.460073,-0.0032296532,-0.005744834,-0.006273643,0.02850176
17.470076,-0.0037833005,-0.0075133853,-0.0074406657,0.02884414
17.48007,-0.002695995,-0.0061063273,-0.0063805426,0.026702516
17.490072,-0.0031002809,-0.0058304295,-0.006123986,0.028726205
17.500088,-0.0048014256,-0.0074929707,-0.0075223744,0.02707359
17.510073,-0.0037987619,-0.0054789335,-0.0063369004,0.028433101
17.520079,-0.0044897394,-0.0064861886,-0.0075275316,0.02956767
17.530067,-0.0031782473,-0.0059276824,-0.006655515,0.02629907
17.540075,-0.00329842,-0.0055910726,-0.0058108806,0.02783355
17.550081,-0.005478141,-0.007940511,-0.00695768,0.027121918
17.560072,-0.002598037,-0.0056384527,-0.0050993087,0.028401498
17.570078,-0.004439734,-0.006760771,-0.0077208923,0.0282626
17.580069,-0.003250967,-0.004762926,-0.007152025,0.02628211
17.590075,-0.0033532537,-0.00634447,-0.0056912187,0.029205658
17.600088,-0.0053160386,-0.007669465,-0.008399548,0.02621371
17.610073,-0.0030223473,-0.005627834,-0.005948296,0.028857172
17.620079,-0.003732065,-0.0069715423,-0.0067930985,0.02820931
17.630068,-0.003244968,-0.005942713,-0.0077519994,0.025785709
17.640074,-0.0024142803,-0.006172253,-0.0058493917,0.028367646
17.650082,-0.0046160957,-0.009519178,-0.007926403,0.02540736
17.660072,-0.0032611862,-0.005457038,-0.006354569,0.028979888
17.670078,-0.005915843,-0.0061855023,-0.0050352872,0.027582292
17.680069,-0.0014848616,-0.0061214785,-0.007342545,0.025957946
17.690073,-0.002560316,-0.0058866236,-0.005398741,0.028201288
17.700087,-0.004141633,-0.0076052165,-0.007712897,0.02635362
17.710072,-0.003992402,-0.0060954336,-0.0055198576,0.028515434
17.720078,-0.004321704,-0.0076246993,-0.0060087834,0.028996859
17.730068,-0.002583678,-0.005711302,-0.0076076766,0.027543755
17.740074,-0.002481131,-0.0055944556,-0.0057167313,0.028210431
17.750078,-0.00577258,-0.0071222875,-0.007928032,0.027427489
17.760073,-0.003419856,-0.0056252317,-0.0052805576,0.027587127
17.770079,-0.0047111204,-0.0074844663,-0.006240194,0.027910277
17.780067,-0.0020406877,-0.007072315,-0.0068283905,0.02668739
17.790075,-0.002944414,-0.005730381,-0.006318184,0.02533729
17.800089,-0.0050247344,-0.006957609,-0.0067343833,0.027549295
17.810074,-0.001841058,-0.0052484334,-0.0060455794,0.029530425
17.82008,-0.0033822672,-0.0064817886,-0.0041292873,0.029475981
17.830067,-0.0019188022,-0.0061685294,-0.007746074,0.02808696
17.840073,-0.0030498235,-0.0051334435,-0.005529213,0.028579762
17.850082,-0.0041390453,-0.0061364146,-0.006939385,0.028550126
17.860071,-0.0024628572,-0.005044605,-0.0046897354,0.028586507
17.870079,-0.0037335411,-0.0072870487,-0.005054162,0.029346455
17.88007,-0.0022933176,-0.0064251926,-0.007270466,0.026895972
17.890074,-0.0017422605,-0.0046912613,-0.004943844,0.029024728
17.900097,-0.0017149975,-0.004520409,-0.0051117158,0.029741304
17.910082,-0.001344125,-0.0034062304,-0.0029567245,0.029999822
17.92009,-0.0012180407,-0.003931621,-0.0044187964,0.02992332
17.930082,-0.0008903279,-0.0034880787,-0.0052464106,0.028734662
17.94009,-0.00086085306,-0.0036942752,-0.0040517086,0.029656542
17.950092,-0.0030791091,-0.0046546543,-0.004487125,0.029200736
17.960083,-0.0006251251,-0.0032937007,-0.00313166,0.030190619
17.970087,-0.0014827113,-0.004706235,-0.0041485783,0.030121554
17.980082,-0.00052758126,-0.0035793658,-0.0045903586,0.029312888
17.99009,-0.0018699061,-0.004390859,-0.004188556,0.028782293
18.000084,-0.0037306433,-0.0073096636,-0.0072755404,0.027861074
18.010073,-0.0027750165,-0.0051848497,-0.005364074,0.029501293
18.020079,-0.0040213442,-0.0068429625,-0.0051714936,0.029417235
18.03007,-0.0021574043,-0.0067046243,-0.007411962,0.028128486
18.040073,-0.00237694,-0.0046618455,-0.004962972,0.029201603
18.05008,-0.0044576507,-0.0072631235,-0.007836757,0.027651355
18.060072,-0.0021004984,-0.004902527,-0.0055516153,0.029005729
18.070078,-0.0027407159,-0.005875472,-0.005221407,0.02911391
18.080067,-0.0027380781,-0.0074609173,-0.007067785,0.027291896
18.090075,-0.0017163813,-0.0054405546,-0.005704584,0.029384907
18.100086,-0.0040481957,-0.007068213,-0.0068177716,0.027560942
18.110073,-0.002416918,-0.005073439,-0.004863805,0.028646758
18.120077,-0.0040070587,-0.0050229602,-0.0049676155,0.029363865
18.130068,-0.0024988705,-0.007571223,-0.007092543,0.028555317
18.140074,-0.0022694964,-0.0045341407,-0.0050726724,0.028628118
18.150082,-0.0042801863,-0.008004663,-0.007226538,0.026232386
18.160072,-0.0022865143,-0.004504678,-0.0043987953,0.027620532
18.170078,-0.0037254153,-0.005031878,-0.004819238,0.029070467
18.180067,-0.0027444533,-0.0074948156,-0.00687815,0.028032884
18.190073,-0.0030571448,-0.0051883245,-0.004788784,0.028535862
18.20008,-0.004473074,-0.0075353235,-0.0075552557,0.027820362
18.210072,-0.0025578225,-0.00577509,-0.006555547,0.029188804
18.220081,-0.0040963707,-0.0051289136,-0.0052002,0.028752994
18.230068,-0.0031646122,-0.007805627,-0.007562518,0.026750017
18.240072,-0.0025157747,-0.0054161632,-0.005063695,0.028957877
18.250076,-0.0042631067,-0.00749686,-0.007899386,0.026864655
18.26007,-0.003626109,-0.005901777,-0.0060590752,0.028880877
18.270079,-0.003961238,-0.004700702,-0.004841829,0.029420143
18.280067,-0.0037039006,-0.0075815017,-0.0068267225,0.027523093
18.290073,-0.002071525,-0.0050681685,-0.005176118,0.028955448
18.30008,-0.004084992,-0.007228099,-0.00641548,0.02754779
18.310072,-0.002135251,-0.0045792405,-0.0051466553,0.028796144
18.320086,-0.0041858596,-0.0052281013,-0.004612959,0.02891564
18.330069,-0.0041436083,-0.007701935,-0.007523773,0.027723838
18.340073,-0.001981492,-0.0048196046,-0.0049000694,0.028754178
18.350079,-0.0041347635,-0.0078107575,-0.0069155376,0.028069973
18.360071,-0.0037660792,-0.0055053686,-0.0057166815,0.028374447
18.370075,-0.0039575123,-0.004784405,-0.0043018665,0.029939288
18.380068,-0.0028959673,-0.0072856294,-0.0068404763,0.027495395
18.390074,-0.002164643,-0.0048838533,-0.0049849455,0.029163431
18.40008,-0.0043886118,-0.006956133,-0.007129207,0.027613884
18.41007,-0.0018635663,-0.0049295323,-0.0047509824,0.029352508
18.420082,-0.003870126,-0.005650401,-0.005156401,0.029528592
18.43007,-0.0034192528,-0.0065638144,-0.0062025934,0.027656123
18.440073,-0.0036762212,-0.0048431186,-0.00504496,0.029571963
18.450083,-0.0041677277,-0.0082546575,-0.0067173983,0.026578313
18.460072,-0.0026558158,-0.004861227,-0.00526912,0.029385379
18.47008,-0.0043306295,-0.0041645695,-0.0055833138,0.029013798
18.48007,-0.0036458734,-0.0069548627,-0.007342358,0.027105808
18.490074,-0.0018387871,-0.005199123,-0.006005268,0.028838322
18.50008,-0.004583378,-0.007839703,-0.007005786,0.02750465
18.510073,-0.0019823175,-0.005051728,-0.0044421796,0.02895945
18.520084,-0.0032617894,-0.004756385,-0.005313013,0.029590545
18.530067,-0.0031369114,-0.007493314,-0.0067233243,0.027794058
18.540073,-0.0021032093,-0.0050128708,-0.0051002903,0.02882207
18.55008,-0.0041105994,-0.008358458,-0.007282306,0.028444503
18.560072,-0.002799086,-0.005738187,-0.0050529437,0.028315164
18.570086,-0.0037736373,-0.004029023,-0.0047003333,0.029302185
18.58007,-0.0031662208,-0.0071570496,-0.0069545195,0.028016265
18.590075,-0.0033572633,-0.004867129,-0.0052287993,0.028968534
18.60008,-0.0030021337,-0.006806391,-0.0068518333,0.027976701
18.610073,-0.0018458838,-0.0049159187,-0.004732266,0.029551182
18.620087,-0.0028646805,-0.0041443915,-0.0055418434,0.028858723
18.630068,-0.0030185624,-0.0070562176,-0.007233611,0.027273646
18.640072,-0.0020543723,-0.004580163,-0.005415525,0.02935031
18.650078,-0.0033120692,-0.006506568,-0.007802114,0.026963651
18.66007,-0.002289225,-0.005425046,-0.0060401056,0.028594598
18.670078,-0.0023959805,-0.0053740446,-0.0042268075,0.029972402
18.680073,-0.0046613724,-0.006561023,-0.0058242106,0.027191289
18.690073,-0.002001088,-0.004522266,-0.004553562,0.029121893
18.700083,-0.0042378926,-0.0067966445,-0.007288785,0.027201269
18.71007,-0.0019265872,-0.0048679947,-0.005320441,0.02940433
18.720081,-0.0019166376,-0.0052414313,-0.0044682007,0.029208342
18.730072,-0.0041041626,-0.0067861914,-0.0054594176,0.026766766
18.740074,-0.0011807121,-0.0047892784,-0.005351607,0.02887992
18.750078,-0.003934992,-0.0076041995,-0.0073776497,0.028319541
18.76007,-0.002775182,-0.005044924,-0.005210149,0.029202487
18.770077,-0.0023462705,-0.005850705,-0.006218632,0.02879307
18.780079,-0.0045093615,-0.00653829,-0.006481538,0.027095294
18.790073,-0.0025492238,-0.0059218607,-0.004995129,0.029559722
18.80008,-0.004159164,-0.006543542,-0.0075044176,0.027251469
18.810072,-0.0024837428,-0.004935517,-0.0048140455,0.02896824
18.820072,-0.0025877587,-0.0047924835,-0.0049556363,0.029264027
18.830088,-0.004707761,-0.007447893,-0.0068046497,0.027700676
18.840073,-0.0031113871,-0.0056936317,-0.004996407,0.02892509
18.850079,-0.0038110248,-0.006480937,-0.0070376005,0.027319232
18.860071,-0.0024277996,-0.00458461,-0.0051922514,0.029208366
18.870071,-0.0033495752,-0.005969917,-0.0060166605,0.028834773
18.880085,-0.0041326107,-0.006893408,-0.006714347,0.02759127
18.890074,-0.002078132,-0.0055643064,-0.005397381,0.029379476
18.90008,-0.0036284865,-0.0069114096,-0.00730071,0.02760416
18.910072,-0.0026824048,-0.005320278,-0.0046517802,0.028475884
18.920076,-0.0021722245,-0.004894735,-0.0051841373,0.02903776
18.93009,-0.0044141714,-0.006666253,-0.0064710607,0.028062914
18.940077,-0.0018528504,-0.0053284364,-0.00554744,0.029517354
18.95008,-0.004134917,-0.006652111,-0.007042793,0.02778243
18.960072,-0.002300154,-0.0049261497,-0.00530123,0.028942028
18.970072,-0.002712199,-0.005775066,-0.0060835467,0.028538667
18.98009,-0.0034164614,-0.00656152,-0.006874791,0.027115531
18.990074,-0.0019410029,-0.004272498,-0.0050731003,0.029116688
19.000082,-0.003951882,-0.007079199,-0.0073301373,0.028130604
19.01007,-0.0027672928,-0.0043239375,-0.004575988,0.029529419
19.020073,-0.0025158103,-0.0048494698,-0.0051607774,0.029210486
19.030085,-0.003078163,-0.006285554,-0.006711059,0.027751124
19.040073,-0.0022855822,-0.0048663504,-0.005120232,0.029530542
19.05008,-0.004255357,-0.0067051095,-0.006903258,0.027614262
19.060072,-0.002519406,-0.0046438463,-0.004853716,0.029014792
19.070074,-0.002592478,-0.005989421,-0.006074927,0.028708972
19.080082,-0.003200228,-0.007597732,-0.0071244873,0.026312992
19.090073,-0.0019961442,-0.005237717,-0.0048798225,0.029684907
19.100079,-0.0042213076,-0.0062769433,-0.0063152085,0.028172532
19.110073,-0.0020313438,-0.004998479,-0.0049285386,0.029541649
19.120071,-0.002526053,-0.004991699,-0.005390142,0.029106729
19.13008,-0.003538335,-0.00789728,-0.0055308337,0.029312063
19.140074,-0.0022760725,-0.0053925314,-0.0046996707,0.029503342
19.150078,-0.0040891557,-0.0046920185,-0.006141479,0.028255247
19.160069,-0.0022561192,-0.0049204603,-0.0048313616,0.029457042
19.170073,-0.0030505094,-0.005100941,-0.0057811337,0.028420992
19.180073,-0.004355279,-0.0063694697,-0.0064969044,0.027055694
19.190071,-0.0027298839,-0.005659355,-0.0065594357,0.02924147
19.200079,-0.003727698,-0.006938531,-0.0062069106,0.027901938
19.210072,-0.0030611923,-0.005132734,-0.004834886,0.029094486
19.220072,-0.00205358,-0.0045222514,-0.004654406,0.029203871
19.230072,-0.0039933953,-0.006480121,-0.0067792577,0.02643069
19.240072,-0.0021296681,-0.005531366,-0.0053083412,0.02958307
19.25008,-0.0042992765,-0.007105764,-0.0070182383,0.02772859
19.26007,-0.001822796,-0.004531255,-0.0057017454,0.028846601
19.270071,-0.0025731751,-0.004997528,-0.0053605847,0.029748116
19.280075,-0.0036872234,-0.007585133,-0.0073321243,0.026640953
19.290073,-0.0020516047,-0.004680415,-0.005934836,0.029147465
19.30008,-0.0044814623,-0.007648374,-0.007524326,0.028098682
19.310072,-0.0020026849,-0.0051714084,-0.005470997,0.02863907
19.320072,-0.002069098,-0.005016668,-0.00496472,0.028451705
19.330074,-0.003912117,-0.0058984207,-0.0069899843,0.027727667
19.340073,-0.0026818726,-0.0047823,-0.0046971636,0.02882356
19.35008,-0.003258241,-0.007119818,-0.006778193,0.028090684
19.36007,-0.0025705846,-0.004843485,-0.0050293114,0.029435977
19.370071,-0.0018192121,-0.0048573827,-0.0059693023,0.02885048
19.380075,-0.004298673,-0.008035618,-0.007766368,0.027346188
19.390074,-0.0026533676,-0.005004225,-0.005342843,0.028240817
19.40008,-0.004135911,-0.006166921,-0.006822453,0.027969413
19.410069,-0.0018276903,-0.0055191265,-0.004941017,0.029745087
19.420073,-0.0028064807,-0.0050752033,-0.004566478,0.028884863
19.430084,-0.0043373974,-0.009684557,-0.007409916,0.027557595
19.440075,-0.0022389689,-0.0051399013,-0.0051122457,0.028857978
19.45008,-0.0039424673,-0.006670835,-0.006124424,0.028002037
19.460072,-0.0025307606,-0.0046195732,-0.0049003293,0.029841268
19.470078,-0.0029106836,-0.004784973,-0.004619928,0.02955538
19.480078,-0.004347971,-0.0074702473,-0.0068861363,0.02702048
19.490074,-0.0022549576,-0.00442309,-0.0051973965,0.029133081
19.500078,-0.0031815236,-0.0069817947,-0.007046933,0.027403418
19.51007,-0.0023816356,-0.004375471,-0.0047913245,0.029870499
19.520073,-0.0016331845,-0.0052523245,-0.004803531,0.02920786
