elapsed_time_sec,ss1,ss2,ss3,ss4
26.890062,0.25062126,0.35106605,0.36944488,0.3467483
26.900063,0.24942261,0.35050544,0.36933175,0.34709194
26.910063,0.24905333,0.35082367,0.3693896,0.34751248
26.920061,0.24916513,0.35046852,0.37000245,0.34684774
26.930063,0.24967098,0.34988686,0.36977136,0.34683347
26.940062,0.2501024,0.35046065,0.3697325,0.34751576
26.950064,0.24937443,0.35001895,0.3694796,0.34677702
26.960062,0.2491036,0.35006496,0.36991516,0.3465182
26.970062,0.2492941,0.3494227,0.36986506,0.3470136
26.980062,0.24895276,0.35045356,0.3695905,0.34766003
26.990063,0.24909449,0.35038015,0.36928412,0.34717736
27.000069,0.24858257,0.34917247,0.36975464,0.34756237
27.010063,0.24968435,0.3494827,0.37045267,0.34748185
27.020063,0.24936321,0.35007733,0.36961785,0.346394
27.030064,0.24838492,0.34978437,0.36974412,0.34672233
27.04006,0.25019267,0.35055152,0.36996794,0.34712246
27.050062,0.24818236,0.34991166,0.37002084,0.34702668
27.060062,0.24913554,0.35066748,0.37047693,0.347238
27.070063,0.24892408,0.3496446,0.37039393,0.34703523
27.080061,0.24882789,0.3495992,0.37078053,0.3466257
27.090063,0.25005984,0.35051087,0.37018257,0.3469669
27.100061,0.24868502,0.34878314,0.3703369,0.3471027
27.110062,0.24896288,0.3499586,0.3701812,0.34737742
27.120064,0.24952663,0.34926972,0.37119967,0.34662953
27.130062,0.2488703,0.34886533,0.37067658,0.34650135
27.140062,0.24944386,0.34998584,0.37023523,0.3468623
27.150063,0.24878997,0.34999081,0.3707905,0.34661028
27.16006,0.24889103,0.34955838,0.37074456,0.34736982
27.170061,0.24991056,0.34943274,0.3708136,0.34709096
27.180061,0.24956073,0.34915888,0.3711429,0.34707186
27.190062,0.2502079,0.35032704,0.37085494,0.34693557
27.200064,0.24875863,0.3499284,0.3707463,0.34737766
27.210062,0.24937285,0.34973294,0.37091723,0.3470781
27.220064,0.24944852,0.35004097,0.37084338,0.3464078
27.230062,0.24862885,0.34955147,0.37071222,0.3470572
27.240063,0.24987808,0.34954083,0.3707535,0.34671023
27.250069,0.24924706,0.34903342,0.3710435,0.34627372
27.260065,0.24911824,0.3500215,0.3713966,0.34691796
27.270061,0.24952424,0.349442,0.37115163,0.34621102
27.280062,0.24958391,0.34935486,0.37176213,0.3466477
27.290062,0.25002307,0.34933496,0.3715251,0.3470515
27.300062,0.24938096,0.34973112,0.37124828,0.3468675
27.310062,0.24830626,0.34998372,0.37098396,0.3469553
27.320063,0.24929087,0.34964064,0.37150413,0.34677586
27.330063,0.24873735,0.34911203,0.37129778,0.3472602
27.340063,0.24956368,0.34997055,0.3722244,0.34680665
27.35006,0.24921058,0.34923825,0.37203118,0.34689295
27.360064,0.24960518,0.34925777,0.37199947,0.34785253
27.370062,0.24970055,0.34969616,0.3723598,0.3467567
27.380062,0.24926859,0.34932196,0.37187284,0.34586576
27.390062,0.24918766,0.34953874,0.37103578,0.3463275
27.40006,0.2492978,0.34920648,0.37141114,0.3461389
27.410063,0.2489744,0.34863257,0.3721393,0.34649435
27.420063,0.24832498,0.34885716,0.37199682,0.3470254
27.430063,0.24862875,0.34872258,0.37214515,0.34687173
27.440063,0.24944836,0.34906384,0.37192124,0.34670886
27.450062,0.24942076,0.34896123,0.3716603,0.34631303
27.460062,0.24924386,0.3491404,0.3717971,0.34697634
27.470062,0.24909416,0.3492213,0.3725492,0.3467664
27.480062,0.24961616,0.34892586,0.37205058,0.34685266
27.490063,0.24914123,0.34904736,0.37205458,0.3469737
27.500063,0.2497187,0.34869015,0.3719833,0.34639564
27.510061,0.24945854,0.34915397,0.37266868,0.34675768
27.520061,0.24900517,0.34877077,0.37225798,0.3467409
27.530067,0.24890444,0.34885553,0.3724266,0.34646195
27.540064,0.24909095,0.34869298,0.37273833,0.34692806
27.550062,0.24888028,0.348845,0.3722137,0.3473616
27.560064,0.24865384,0.34819433,0.37267545,0.3468361
27.570063,0.24842761,0.34855387,0.37231377,0.34645045
27.580061,0.24897438,0.34898245,0.37257728,0.3465228
27.590061,0.24976653,0.34808287,0.3725226,0.34651327
27.600063,0.25000888,0.34877834,0.37257725,0.34677562
27.610062,0.24986212,0.34878093,0.37398404,0.3463759
27.620062,0.2490484,0.3488633,0.37351495,0.34593552
27.630062,0.24935941,0.3485285,0.3726471,0.34640613
27.640078,0.24911872,0.34849027,0.3735499,0.3472538
27.65007,0.24876793,0.34879792,0.37231353,0.34679618
27.660065,0.2487737,0.3483774,0.37340015,0.34700465
27.670063,0.24982956,0.34896147,0.37334898,0.34714615
27.680063,0.25001,0.34875897,0.37324953,0.34740373
27.690063,0.24925081,0.3492548,0.373427,0.3465014
27.700119,0.24867319,0.34905455,0.37367454,0.34711397
27.710064,0.24896176,0.34828877,0.37419719,0.3458969
27.720062,0.24952574,0.34901917,0.37331215,0.34685248
27.730062,0.24947341,0.3484919,0.37365016,0.34698743
27.740063,0.24959052,0.34845215,0.3741612,0.34637555
27.750095,0.24793708,0.34842333,0.37344855,0.34669337
27.760067,0.24882615,0.34782034,0.37413082,0.34624246
27.770063,0.24899551,0.34861654,0.3737357,0.3466559
27.780062,0.24902971,0.3483296,0.3737804,0.34695914
27.790062,0.24936152,0.34837803,0.37474066,0.34654418
27.800062,0.24887665,0.34772542,0.3743483,0.3464529
27.810062,0.24945822,0.34879068,0.37431008,0.34687856
27.820065,0.24924937,0.34825328,0.3742488,0.34634492
27.830063,0.24953085,0.3484566,0.3744553,0.34647647
27.840061,0.24833405,0.34799543,0.3737595,0.34580502
27.850063,0.2493855,0.3487251,0.3754848,0.34639442
27.860064,0.24795337,0.34847218,0.3742326,0.3457654
27.870062,0.24888669,0.34822813,0.37450436,0.34612194
27.880062,0.2495396,0.34841484,0.37437737,0.34620976
27.890062,0.24948277,0.3479546,0.37507123,0.3464979
27.900063,0.24936849,0.3476856,0.37536597,0.3465648
27.910063,0.2490655,0.34773424,0.37454525,0.34660038
27.920063,0.24878666,0.34804606,0.37519735,0.34731826
