elapsed_time_sec,ch1_voltage,ch2_voltage,ch3_voltage,ch4_voltage,ch5_voltage,ch6_voltage,ch7_voltage,ch8_voltage
6.620094,-0.004927309,-0.007989738,-0.006338575,2.7444777,5.08,5.08,5.08,5.08
6.630089,-0.002453537,-0.00593467,-0.004119898,2.715644,5.08,5.08,5.08,5.08
6.640075,-0.003611904,-0.009019977,-0.0062645,2.7392008,5.08,5.08,5.08,5.08
6.6500793,-0.000966227,-0.005476343,-0.004187986,2.7279491,5.08,5.08,5.08,5.08
6.6600776,-0.002839031,-0.007672434,-0.006314839,2.7378287,5.08,5.08,5.08,5.08
6.670095,-0.004122217,-0.007672635,-0.006961181,2.7364442,5.08,5.08,5.08,5.08
6.6800857,-0.002104333,-0.005406571,-0.004189727,2.722161,5.08,5.08,5.08,5.08
6.690075,-0.001475118,-0.00669814,-0.005855424,2.720264,5.08,5.08,5.08,5.08
6.7000823,-0.001954868,-0.004909922,-0.005679687,2.7427404,5.08,5.08,5.08,5.08
6.710738,-0.003684669,-0.00840144,-0.005783064,2.7335966,5.08,5.08,5.08,5.08
6.7200866,-0.003921392,-0.007617449,-0.006127771,2.7439783,5.08,5.08,5.08,5.08
6.730088,-0.000925539,-0.005769649,-0.005298808,2.7256322,5.08,5.08,5.08,5.08
6.7400684,-0.001931801,-0.006612947,-0.006103358,2.72656,5.08,5.08,5.08,5.08
6.75006,-0.002237017,-0.005650093,-0.00470678,2.727961,5.08,5.08,5.08,5.08
6.760079,-0.003353821,-0.007432072,-0.006073907,2.7342887,5.08,5.08,5.08,5.08
6.770099,-0.004441035,-0.007952256,-0.006173083,2.7506459,5.08,5.08,5.08,5.08
6.7800903,-0.003782922,-0.006694926,-0.003893843,2.7234936,5.08,5.08,5.08,5.08
6.7900696,-0.002368909,-0.008338481,-0.005728334,2.6955364,5.08,5.08,5.08,5.08
6.8000746,-0.001000516,-0.00541245,-0.003697265,2.7258737,5.08,5.08,5.08,5.08
6.8100863,-0.003132807,-0.007170699,-0.006053149,2.732793,5.08,5.08,5.08,5.08
6.820086,-0.005462718,-0.007177429,-0.005393582,2.7338378,5.08,5.08,5.08,5.08
6.830096,-0.001545638,-0.005531437,-0.003901129,2.7291927,5.08,5.08,5.08,5.08
6.840074,-0.002895494,-0.007580899,-0.005796462,2.7301064,5.08,5.08,5.08,5.08
6.8500752,-0.00095008,-0.005296005,-0.00348938,2.7312257,5.08,5.08,5.08,5.08
6.8600764,-0.00471442,-0.008975064,-0.00633419,2.7369337,5.08,5.08,5.08,5.08
6.8700857,-0.003503467,-0.008558511,-0.006260124,2.7427807,5.08,5.08,5.08,5.08
6.8800855,-0.001545127,-0.005071904,-0.004045523,2.7294796,5.08,5.08,5.08,5.08
6.890067,-0.002384557,-0.007742951,-0.00488564,2.7322817,5.08,5.08,5.08,5.08
6.900073,-0.001360223,-0.005336503,-0.003426418,2.7340105,5.08,5.08,5.08,5.08
6.910082,-0.003359035,-0.009867874,-0.009578838,2.7464728,5.08,5.08,5.08,5.08
6.920089,-0.003988868,-0.007928009,-0.006253358,2.7435462,5.08,5.08,5.08,5.08
6.9300895,-0.001252862,-0.004879418,-0.003508683,2.732957,5.08,5.08,5.08,5.08
6.9400682,-0.003143476,-0.007752035,-0.005110356,2.7374902,5.08,5.08,5.08,5.08
6.9500732,-0.000697331,-0.004894156,-0.004117874,2.7325282,5.08,5.08,5.08,5.08
6.960082,-0.003588307,-0.007538581,-0.006313124,2.7524629,5.08,5.08,5.08,5.08
6.97049,-0.004592819,-0.008426207,-0.005770855,2.7245677,5.08,5.08,5.08,5.08
6.9800844,-0.001964552,-0.005892717,-0.003739538,2.7300894,5.08,5.08,5.08,5.08
6.990069,-0.002728699,-0.00898196,-0.006417552,2.7304997,5.08,5.08,5.08,5.08
7.0000753,-0.001828119,-0.005979888,-0.004050834,2.7340024,5.08,5.08,5.08,5.08
7.0100765,-0.003386809,-0.008080304,-0.005885904,5.08,5.08,5.08,5.08,5.08
7.020089,-0.003747001,-0.008063449,-0.00620665,2.732939,5.08,5.08,5.08,5.08
7.030077,-0.001116629,-0.004775854,-0.003731176,2.7299645,5.08,5.08,5.08,5.08
7.040065,-0.002565274,-0.007513601,-0.006407664,2.7347124,5.08,5.08,5.08,5.08
7.050073,-0.001611989,-0.005572326,-0.00377618,2.6735494,5.08,5.08,5.08,5.08
7.060087,-0.003927976,-0.007232168,-0.004473807,2.7308466,5.08,5.08,5.08,5.08
7.070093,-0.00417428,-0.007262613,-0.005620704,2.72392,5.08,5.08,5.08,5.08
7.080084,-0.001642126,-0.005487781,-0.004313966,2.7341552,5.08,5.08,5.08,5.08
7.0900693,-0.002800186,-0.008350214,-0.005432439,2.7404327,5.08,5.08,5.08,5.08
7.100076,-0.00162183,-0.005224307,-0.004361964,2.7048757,5.08,5.08,5.08,5.08
7.1100817,-0.003117904,-0.007756742,0.007134385,2.748282,5.08,5.08,5.08,5.08
7.120077,-0.004075719,-0.007679637,-0.000299565,2.728509,5.08,5.08,5.08,5.08
7.1300883,-0.001972628,-0.00561888,-0.001365687,2.7349746,5.08,5.08,5.08,5.08
7.1403947,-0.004443103,-0.008182482,-0.004657127,2.7216175,5.08,5.08,5.08,5.08
7.1500716,-0.002808702,-0.006421763,-0.003260408,2.7120738,5.08,5.08,5.08,5.08
7.1600785,-0.005490761,-0.007991063,-0.005695761,2.7553666,5.08,5.08,5.08,5.08
7.170079,-0.004852096,-0.010521596,-0.006112797,2.740055,5.08,5.08,5.08,5.08
7.180076,-0.001237696,-0.00499851,-0.003737054,2.733904,5.08,5.08,5.08,5.08
7.1900682,-0.003062455,-0.008229618,-0.005272293,2.7350795,5.08,5.08,5.08,5.08
7.2000766,-0.001012154,-0.00540676,-0.003247655,2.598777,5.08,5.08,5.08,5.08
7.2100763,-0.003192076,-0.007268538,-0.005932965,2.7398975,5.08,5.08,5.08,5.08
7.2200823,-0.004365112,-0.007790322,-0.005666286,2.7170582,5.08,5.08,5.08,5.08
7.230079,-0.000993433,-0.006375587,-0.003635382,2.7325933,5.08,5.08,5.08,5.08
7.24009,-0.003636529,-0.008788304,-0.005719475,2.7327528,5.08,5.08,5.08,5.08
7.2500806,-0.001354685,-0.005573213,-0.003967578,2.7156968,5.08,5.08,5.08,5.08
7.260079,-0.004019052,-0.00882405,-0.005545335,5.08,5.08,5.08,5.08,5.08
7.2700896,-0.003930957,-0.008295842,-0.005680217,2.7478416,5.08,5.08,5.08,5.08
7.280083,-0.002817357,-0.005446632,-0.003898395,2.7342212,5.08,5.08,5.08,5.08
7.2901573,-0.004396182,-0.007550123,-0.005280144,2.738918,5.08,5.08,5.08,5.08
7.3000712,-0.000920572,-0.00522615,-0.004193773,2.7096317,5.08,5.08,5.08,5.08
7.31008,-0.003923933,-0.007813702,-0.006574945,2.7486777,5.08,5.08,5.08,5.08
7.3200912,-0.00449518,-0.007992352,-0.005907561,2.7129173,5.08,5.08,5.08,5.08
7.3300853,-0.001818999,-0.005192712,-0.003804745,2.7278085,5.08,5.08,5.08,5.08
7.3401046,-0.004241284,-0.007804527,-0.005461417,2.7360606,5.08,5.08,5.08,5.08
7.35007,-0.001931328,-0.005495398,-0.00376052,2.7272847,5.08,5.08,5.08,5.08
7.3600726,-0.003877045,-0.007912642,-0.006766413,2.752711,5.08,5.08,5.08,5.08
7.370088,-0.004066706,-0.008000099,-0.005562272,2.7347524,5.08,5.08,5.08,5.08
7.380073,-0.000775837,-0.00497986,-0.003849808,2.7300026,5.08,5.08,5.08,5.08
7.390078,-0.003840938,-0.007482846,-0.005689894,2.7412748,5.08,5.08,5.08,5.08
7.4000726,-0.00151867,-0.005554333,-0.004290606,2.7174342,5.08,5.08,5.08,5.08
7.4100833,-0.004010642,-0.007946475,-0.006805962,2.7583117,5.08,5.08,5.08,5.08
7.4200854,-0.003950262,-0.008054284,-0.006474148,2.730801,5.08,5.08,5.08,5.08
7.4300857,-0.002278275,-0.005013332,-0.003219883,2.721874,5.08,5.08,5.08,5.08
7.4402423,-0.001875938,-0.007216782,-0.005293426,2.739222,5.08,5.08,5.08,5.08
7.4500694,-0.001685463,-0.005381354,-0.003861388,2.7280207,5.08,5.08,5.08,5.08
7.4600763,-0.003998768,-0.007090598,-0.001279794,2.7555952,5.08,5.08,5.08,5.08
7.470086,-0.004198918,-0.007696917,-0.004103488,2.7425027,5.08,5.08,5.08,5.08
7.4800777,-0.002066967,-0.004823248,-0.002634408,2.71882,5.08,5.08,5.08,5.08
7.490085,-0.002936314,-0.006925083,-0.005001315,2.7418175,5.08,5.08,5.08,5.08
7.500075,-0.001406907,-0.004847069,-0.004944755,2.714995,5.08,5.08,5.08,5.08
7.510085,-0.004276662,-0.006566559,-0.005092475,2.7393413,5.08,5.08,5.08,5.08
7.5200887,-0.004241486,-0.008349136,-0.005312138,2.743873,5.08,5.08,5.08,5.08
7.5300865,-0.001866143,-0.005809485,-0.004016214,2.7230496,5.08,5.08,5.08,5.08
7.5402117,-0.003184142,-0.007211635,-0.005331879,2.7400923,5.08,5.08,5.08,5.08
7.550073,-0.001188329,-0.005454237,-0.003188197,2.7243683,5.08,5.08,5.08,5.08
7.560187,-0.001907814,-0.004721611,-0.00381203,5.08,5.08,5.08,5.08,5.08
7.5700927,-0.003974166,-0.007638464,-0.005801927,2.739098,5.08,5.08,5.08,5.08
7.580083,-0.001261129,-0.005134227,-0.003537436,2.6989906,5.08,5.08,5.08,5.08
7.5901556,-0.003574963,-0.007978682,-0.005336752,2.7373545,5.08,5.08,5.08,5.08
7.6000695,-0.001542856,-0.005650661,-0.003444884,2.7182193,5.08,5.08,5.08,5.08
7.6107593,-0.005118186,-0.009835145,-0.008616481,2.7399344,5.08,5.08,5.08,5.08
7.620086,-0.00385888,-0.008242638,-0.00646717,2.7447705,5.08,5.08,5.08,5.08
7.6300774,-0.003988938,-0.008710368,-0.005538948,2.7164295,5.08,5.08,5.08,5.08
7.640087,-0.004602125,-0.007001029,-0.005632245,2.742373,5.08,5.08,5.08,5.08
7.6500707,-0.001192871,-0.006455992,-0.004137555,2.6968343,5.08,5.08,5.08,5.08
7.660077,-0.003619486,-0.007228477,-0.00719452,2.7550998,5.08,5.08,5.08,5.08
7.6700797,-0.004082603,-0.008022277,-0.006412939,2.7469099,5.08,5.08,5.08,5.08
7.6800776,-0.000397475,-0.005057237,-0.004582091,2.7283869,5.08,5.08,5.08,5.08
7.6900883,-0.004371509,-0.006564122,-0.006776727,2.7386625,5.08,5.08,5.08,5.08
7.700073,-0.003472963,-0.006817875,-0.004235267,2.7233741,5.08,5.08,5.08,5.08
7.710098,-0.003813036,-0.008186541,-0.007552403,2.7383652,5.08,5.08,5.08,5.08
7.7200704,-0.003913785,-0.008835227,-0.006553264,2.7455845,5.08,5.08,5.08,5.08
7.730076,-0.001420828,-0.004488069,-0.004122001,2.726781,5.08,5.08,5.08,5.08
7.740087,-0.002943444,-0.007501534,-0.004837536,2.746664,5.08,5.08,5.08,5.08
7.750069,-0.002059186,-0.00504891,-0.00500206,2.7268958,5.08,5.08,5.08,5.08
7.7601023,-0.003042277,-0.008181301,-0.007380382,2.7321997,5.08,5.08,5.08,5.08
7.7700844,-0.003243944,-0.007442111,-0.00660695,2.7400615,5.08,5.08,5.08,5.08
7.780081,-0.001205042,-0.007542127,-0.004837855,2.7036636,5.08,5.08,5.08,5.08
7.7900968,-0.004325712,-0.007183901,-0.004768748,2.7351224,5.08,5.08,5.08,5.08
7.8000784,-0.000912742,-0.00557714,-0.00385796,2.722318,5.08,5.08,5.08,5.08
7.8101225,-0.003578668,-0.007898839,-0.007410673,2.735708,5.08,5.08,5.08,5.08
7.8200912,-0.004296816,-0.008202523,-0.006602326,2.7481675,5.08,5.08,5.08,5.08
7.830084,-0.001778006,-0.005928236,-0.004036321,2.7133641,5.08,5.08,5.08,5.08
7.840092,-0.003361427,-0.006140072,-0.00489522,2.7344244,5.08,5.08,5.08,5.08
7.850081,-0.000550444,-0.005719783,-0.00439313,2.722429,5.08,5.08,5.08,5.08
7.86013,-0.004181933,-0.00984934,-0.007563039,2.732788,5.08,5.08,5.08,5.08
7.8700914,-0.004214779,-0.007889001,-0.005771967,2.7451982,5.08,5.08,5.08,5.08
7.8800836,-0.001385037,-0.006473226,-0.005880771,2.7217155,5.08,5.08,5.08,5.08
7.890077,-0.002483012,-0.007452508,-0.006048028,2.7369566,5.08,5.08,5.08,5.08
7.90007,-0.001267292,-0.005443367,-0.003820298,2.7127001,5.08,5.08,5.08,5.08
7.910174,-0.002903301,-0.010634363,-0.008626038,2.7306447,5.08,5.08,5.08,5.08
7.9200797,-0.003854028,-0.007830382,-0.005677759,2.7405505,5.08,5.08,5.08,5.08
7.9300776,-0.001313077,-0.005373063,-0.003523702,2.7117684,5.08,5.08,5.08,5.08
7.940084,-0.003862157,-0.006080484,-0.006413154,2.7233856,5.08,5.08,5.08,5.08
7.9500723,-0.001894037,-0.005125531,-0.004071901,2.7346911,5.08,5.08,5.08,5.08
7.9601827,-0.005223453,-0.007992731,-0.007216543,2.749172,5.08,5.08,5.08,5.08
7.9700856,-0.004304705,-0.008724129,-0.006422319,3.4495544,5.08,5.08,5.08,5.08
7.9800806,-0.003042774,-0.007933923,-0.004278081,2.7241914,5.08,5.08,5.08,5.08
7.990077,-0.004549245,-0.006325271,-0.007476376,2.7226202,5.08,5.08,5.08,5.08
8.0000725,-0.001535404,-0.00653059,-0.004344518,2.7353992,5.08,5.08,5.08,5.08
8.010138,-0.004044447,-0.010559457,-0.006858114,2.721107,5.08,5.08,5.08,5.08
8.020078,-0.005849496,-0.008902182,-0.006276955,2.749028,5.08,5.08,5.08,5.08
8.030078,-0.004194305,-0.006330109,-0.007999735,2.71514,5.08,5.08,5.08,5.08
8.040078,-0.003126751,-0.007681648,-0.005283964,2.7285576,5.08,5.08,5.08,5.08
8.05007,-0.001436003,-0.00527876,-0.003847265,2.7301252,5.08,5.08,5.08,5.08
8.06012,-0.003993623,-0.008234086,-0.008572626,2.734988,5.08,5.08,5.08,5.08
8.070085,-0.004151583,-0.008567656,-0.006219226,2.6671307,5.08,5.08,5.08,5.08
8.080076,-0.001746589,-0.007670471,-0.00652528,2.7213016,5.08,5.08,5.08,5.08
8.090082,-0.003115231,-0.007242683,-0.005394225,2.720215,5.08,5.08,5.08,5.08
8.100072,-0.001096962,-0.005662241,-0.004281901,2.734494,5.08,5.08,5.08,5.08
8.110178,-0.00463107,-0.009164452,-0.00757987,2.7433388,5.08,5.08,5.08,5.08
8.120079,-0.003382918,-0.007807212,-0.00643351,2.7214932,5.08,5.08,5.08,5.08
8.130088,-0.001666563,-0.005270031,-0.004307662,2.6743476,5.08,5.08,5.08,5.08
8.140082,-0.003421062,-0.007075163,-0.005653039,2.7181215,5.08,5.08,5.08,5.08
8.15007,-0.001493297,-0.005957264,-0.004672609,2.7270658,5.08,5.08,5.08,5.08
8.160191,-0.005241798,-0.009510106,-0.007405398,2.743647,5.08,5.08,5.08,5.08
8.170083,-0.003858242,-0.008336326,-0.006219152,2.7452302,5.08,5.08,5.08,5.08
8.180077,-0.000975819,-0.00511666,-0.003832197,2.723712,5.08,5.08,5.08,5.08
8.190079,-0.002589462,-0.007794473,-0.005257281,2.7261543,5.08,5.08,5.08,5.08
8.20007,-0.00125602,-0.005677936,-0.003287328,2.7336931,5.08,5.08,5.08,5.08
8.210153,-0.004367641,-0.010341471,-0.008605503,2.7302754,5.08,5.08,5.08,5.08
8.220081,-0.004760005,-0.007745281,-0.006068074,2.7177474,5.08,5.08,5.08,5.08
8.230089,-0.001103912,-0.005720906,-0.00452896,2.7304938,5.08,5.08,5.08,5.08
8.240083,-0.002583964,-0.00720363,-0.004970327,2.7204642,5.08,5.08,5.08,5.08
8.250072,-0.001264347,-0.005066995,-0.004572392,2.7356822,5.08,5.08,5.08,5.08
8.260088,-0.003593668,-0.007131951,-0.007331769,2.753498,5.08,5.08,5.08,5.08
8.270083,-0.003895263,-0.006246193,-0.007309368,2.7405238,5.08,5.08,5.08,5.08
8.280082,-0.00077826,-0.005264294,-0.003873913,2.7333243,5.08,5.08,5.08,5.08
8.290091,-0.003242747,-0.009068765,-0.004324978,2.737304,5.08,5.08,5.08,5.08
8.300075,-5.16E-05,-0.006982246,-0.003280584,2.731121,5.08,5.08,5.08,5.08
8.310081,-0.005710569,-0.008781869,-0.008004488,2.7470384,5.08,5.08,5.08,5.08
8.320082,-0.004511136,-0.007130946,-0.005345965,2.7433236,5.08,5.08,5.08,5.08
8.330077,-0.001117646,-0.005791743,-0.004004861,2.7352843,5.08,5.08,5.08,5.08
8.340089,-0.003605612,-0.007332562,-0.00568689,2.7213328,5.08,5.08,5.08,5.08
8.350071,-0.001388952,-0.005171435,-0.004464371,2.7287035,5.08,5.08,5.08,5.08
8.360087,-0.005222959,-0.009662993,-0.007645632,2.754337,5.08,5.08,5.08,5.08
8.370088,-0.004182536,-0.007361623,-0.005914362,2.7277446,5.08,5.08,5.08,5.08
8.3800745,-0.001118678,-0.004620933,-0.003241954,2.734119,5.08,5.08,5.08,5.08
8.390087,-0.003286273,-0.007087892,-0.005225289,2.7201142,5.08,5.08,5.08,5.08
8.400071,-0.001565908,-0.005690081,-0.003249678,2.717335,5.08,5.08,5.08,5.08
8.410076,-0.006057535,-0.010244339,-0.007571838,2.7500846,5.08,5.08,5.08,5.08
8.420081,-0.004126517,-0.007894418,-0.003457989,2.7317808,5.08,5.08,5.08,5.08
8.430084,-0.001703655,-0.005795658,-0.003896788,2.7262957,5.08,5.08,5.08,5.08
8.440096,-0.004273019,-0.006662754,-0.005115359,2.7290478,5.08,5.08,5.08,5.08
8.450068,-0.001476691,-0.00493392,-0.004061585,2.6602948,5.08,5.08,5.08,5.08
8.462731,-0.003571313,-0.00557365,-0.003986831,2.724471,5.08,5.08,5.08,5.08
8.470082,-0.004647522,-0.007373498,-0.005346166,2.7373426,5.08,5.08,5.08,5.08
8.480085,-0.001322941,-0.005863219,-0.00300898,2.727387,5.08,5.08,5.08,5.08
8.490107,-0.003219318,-0.008063603,-0.005702822,2.7324433,5.08,5.08,5.08,5.08
8.500069,-0.001344906,-0.005360289,-0.00431988,2.7288854,5.08,5.08,5.08,5.08
8.510082,-0.003456215,-0.006753402,-0.005410829,2.733495,5.08,5.08,5.08,5.08
8.520085,-0.003227311,-0.007864638,-0.00588581,2.7304785,5.08,5.08,5.08,5.08
8.530085,-0.001870107,-0.005659296,-0.004034381,2.7307854,5.08,5.08,5.08,5.08
8.54009,-0.004257394,-0.007541074,-0.005818604,2.7254963,5.08,5.08,5.08,5.08
8.550072,-0.001668834,-0.005390462,-0.004013775,2.689938,5.08,5.08,5.08,5.08
8.560087,-0.005915249,-0.010173162,-0.007349892,2.75358,5.08,5.08,5.08,5.08
8.570088,-0.005779856,-0.008277272,-0.007030123,2.7370756,5.08,5.08,5.08,5.08
8.580083,-0.001302952,-0.004941762,-0.003469178,2.7175775,5.08,5.08,5.08,5.08
8.590098,-0.00268205,-0.005925918,-0.005615441,2.738274,5.08,5.08,5.08,5.08
8.600073,-0.00153156,-0.004917894,-0.003828648,2.7126257,5.08,5.08,5.08,5.08
8.610089,-0.00578674,-0.009917243,-0.007584234,2.7554755,5.08,5.08,5.08,5.08
8.620084,-0.004172967,-0.004654856,-0.005407943,2.7283452,5.08,5.08,5.08,5.08
8.630077,-0.000999487,-0.004977979,-0.003912614,2.728153,5.08,5.08,5.08,5.08
8.640095,-0.003043945,-0.00783451,-0.00501492,2.7422855,5.08,5.08,5.08,5.08
8.650069,-0.001380176,-0.005366889,-0.003703773,2.7226257,5.08,5.08,5.08,5.08
8.660213,-0.00648924,-0.008476606,-0.007330849,2.7533672,5.08,5.08,5.08,5.08
8.670093,-0.004424817,-0.007243688,-0.004213918,2.7246773,5.08,5.08,5.08,5.08
8.680077,-0.001365108,-0.00483562,-0.00540114,2.6874394,5.08,5.08,5.08,5.08
8.69008,-0.003426394,-0.008424126,-0.005625267,2.7407286,5.08,5.08,5.08,5.08
8.700071,-0.001727192,-0.005286898,-0.003501009,2.7258012,5.08,5.08,5.08,5.08
8.710082,-0.005147353,-0.010739251,-0.007680912,2.754094,5.08,5.08,5.08,5.08
8.720091,-0.003205986,-0.00744553,-0.004574249,2.730041,5.08,5.08,5.08,5.08
8.730075,-0.001923938,-0.004930102,-0.003803242,2.7014737,5.08,5.08,5.08,5.08
8.740078,-0.003633644,-0.006972134,-0.005332151,2.727967,5.08,5.08,5.08,5.08
8.750069,-0.001632593,-0.005444197,-0.00475886,2.713941,5.08,5.08,5.08,5.08
8.760084,-0.006078969,-0.008957394,-0.006957337,2.754325,5.08,5.08,5.08,5.08
8.770092,-0.00421523,-0.006864347,-0.004590962,2.7419472,5.08,5.08,5.08,5.08
8.780077,-0.004985419,-0.006339515,-0.006064516,2.7210572,5.08,5.08,5.08,5.08
8.790078,-0.003187937,-0.007037307,-0.005565156,2.7435303,5.08,5.08,5.08,5.08
8.800071,-0.002176258,-0.005304355,-0.004242136,2.723601,5.08,5.08,5.08,5.08
8.81009,-0.005844058,-0.009937341,-0.007381148,2.7374709,5.08,5.08,5.08,5.08
8.820095,-0.003995671,-0.007603478,-0.006834765,2.7197912,5.08,5.08,5.08,5.08
8.830079,-0.000582995,-0.005553035,-0.003466375,2.7295117,5.08,5.08,5.08,5.08
8.840091,-0.003924025,-0.006626812,-0.00522078,2.7296581,5.08,5.08,5.08,5.08
8.85007,-0.001362243,-0.005302108,-0.003641852,2.7238703,5.08,5.08,5.08,5.08
8.860083,-0.006351023,-0.009607852,-0.007881111,2.7399035,5.08,5.08,5.08,5.08
8.870097,-0.003581045,-0.005298051,-0.005558549,2.7371254,5.08,5.08,5.08,5.08
8.880077,-0.001518266,-0.005082965,-0.003937783,2.7171361,5.08,5.08,5.08,5.08
8.89009,-0.0035957,-0.006923263,-0.004764357,2.7323055,5.08,5.08,5.08,5.08
8.90007,-0.00131303,-0.006082508,-0.004007511,2.7270305,5.08,5.08,5.08,5.08
8.910087,-0.00325747,-0.009275609,-0.007661176,2.737091,5.08,5.08,5.08,5.08
8.920091,-0.004300566,-0.008062089,-0.006590048,2.741871,5.08,5.08,5.08,5.08
8.930078,-0.001827539,-0.004649509,-0.003817152,2.704032,5.08,5.08,5.08,5.08
8.940103,-0.003087871,-0.007514758,-0.005342488,2.7266505,5.08,5.08,5.08,5.08
8.95007,-0.001524452,-0.005744704,-0.004131239,2.7139149,5.08,5.08,5.08,5.08
8.96009,-0.006084872,-0.009493867,-0.007459474,2.7416108,5.08,5.08,5.08,5.08
