elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
16.830217,2.5000135519252007,2.5154416463693234,2.500293272303259,2.5614606464048415
16.840328,2.5000264820193987,2.5164325861388326,2.500295296575256,2.5617328105043633
16.850431,2.5000245540855994,2.517438697586694,2.500308205519276,2.56197326828168
16.86029,2.5000049364157273,2.518421241423113,2.5002924046236306,2.562209763933577
16.870306,2.5000119410701114,2.519390550032945,2.500288050623875,2.562423753812733
16.880636,2.5000151515681615,2.520374111978859,2.5003061042951225,2.56262759392431
16.89042,2.5000146948437716,2.5213682968416506,2.5003201060093456,2.5628083664549846
16.900536,2.500022838855921,2.522356962819323,2.5003374001583683,2.5629914259755324
16.910679,2.500026882831642,2.523340078859342,2.5003341305472655,2.5631587173488755
16.920412,2.500019783547629,2.5243014711345957,2.500328376022923,2.563309018457958
16.930521,2.5000170406279874,2.525282810759894,2.5003242717033567,2.563434316371118
16.940702,2.5000095257149915,2.526241137324197,2.500312212597358,2.5635447278050365
16.95066,2.4999912918059457,2.527212258036128,2.5003016362094717,2.5636487143484072
16.960268,2.4999688802264046,2.528198580789386,2.500296188822519,2.563772847938311
16.970098,2.4999776822067257,2.529167689130544,2.500271840392469,2.5638497884693185
16.980322,2.5000048435679147,2.530137921375616,2.5002561540425665,2.5639193529971247
16.9906,2.5000080565091647,2.5311007275276336,2.5002587475610643,2.563950824225088
17.000315,2.500006457157606,2.532058090557915,2.5002618807452635,2.5639632079893873
17.010641,2.499998489040129,2.5330073652622076,2.5002476908012863,2.563965904831663
17.020962,2.499985843907539,2.5339521740840447,2.5002464373051554,2.5639684333002313
17.030664,2.499960378878978,2.5349002220079737,2.500257729178665,2.563943212226409
17.040596,2.499962587080875,2.5358404786099475,2.5002531194958,2.5638977224215864
17.0504,2.4999654474616135,2.536782070717276,2.5002550196080136,2.563821462863907
17.060408,2.499979825958189,2.5377075248676864,2.5002721512454764,2.5637309263560755
17.070597,2.499987277133927,2.5386375222391546,2.5002673358284673,2.5636474826442432
17.08035,2.499974401579171,2.5395396868746203,2.5002797248435864,2.5635407709642886
17.090485,2.4999708614385487,2.540454880853703,2.5002761699496143,2.5634067079986775
17.100327,2.499970599846375,2.541368270998861,2.5002649995293917,2.5632738813778717
17.110384,2.499980089401367,2.5422780117204473,2.500264868735425,2.5631111513643123
17.120657,2.4999705477304555,2.543196399437834,2.5002783275932896,2.5629249213892336
17.13039,2.49995272496159,2.544127088373449,2.500291845724776,2.5627472465754195
17.1404,2.4999516319066215,2.545021490544844,2.500294628827998,2.5625592801960635
17.150414,2.499963655840361,2.545921825739399,2.500316286419972,2.5623638459389575
17.160645,2.4999554253845115,2.5468089314528775,2.500324510486451,2.5621346093099278
17.170471,2.4999477811585713,2.547710757759612,2.500333909122493,2.5618811157159063
17.180357,2.4999529444666204,2.5486143226019546,2.50033473673428,2.5616307723010365
17.1904,2.4999513432529477,2.5495031786064293,2.5003375312730305,2.5613706839493355
17.20025,2.4999345098062493,2.55037889046545,2.5003369006810945,2.5611048119291904
17.21067,2.4999436131780493,2.5512603405983048,2.500325800241623,2.5608147364228393
17.220463,2.4999400503064177,2.5521431400150068,2.5003259824605943,2.560517601930885
17.23066,2.499910313735722,2.553025766329475,2.5003246774855925,2.560189174803127
17.24029,2.499910514475263,2.553880370997118,2.5003268936855085,2.559848616602615
17.2506,2.49991827292444,2.5547315927943037,2.5003417446372245,2.559483351807465
17.260658,2.4999275841697353,2.5555886596791813,2.500337727514104,2.5591112909996263
